,a,c,h,k,n,s,t,z
308,279255.0,14806913.0,237509.0,3718.0,1760217.0,1407222.0,1154736.0,1290618.0
309,298157.0,9605856.0,84502.0,8448.0,863506.0,465172.0,558690.0,1187767.0
310,256927.0,14265090.0,17817.0,13481.0,272282.0,146864.0,198229.0,1569393.0
311,184768.0,5577629.0,5058.0,25422.0,62352.0,49904.0,73836.0,2289230.0
312,130623.0,4451718.0,3480.0,75003.0,26844.0,31520.0,37020.0,5958748.0
313,105589.0,8668536.0,1701.0,84720.0,11638.0,16090.0,29824.0,13455969.0
314,95882.0,3685618.0,1853.0,110886.0,8497.0,13496.0,45914.0,20263575.0
315,91315.0,4052783.0,4476.0,131830.0,5713.0,16422.0,73277.0,20532728.0
316,100817.0,10859314.0,16524.0,170295.0,13644.0,29346.0,126365.0,14536486.0
317,120729.0,7014575.0,51397.0,173118.0,38592.0,59502.0,212738.0,18256608.0
318,148174.0,8337651.0,138781.0,201799.0,144166.0,157616.0,629559.0,21272470.0
319,171164.0,20836320.0,223765.0,168006.0,495929.0,328030.0,963042.0,21255436.0
320,191960.0,15691379.0,286028.0,165228.0,929402.0,593404.0,1142690.0,24728514.0
321,232334.0,13697843.0,321877.0,167070.0,1299800.0,522985.0,1009864.0,21460581.0
322,252217.0,27512940.0,320622.0,169052.0,1179385.0,519412.0,1225316.0,16294832.0
323,249307.0,17735372.0,392691.0,200342.0,1157732.0,528287.0,1321959.0,20767383.0
324,244903.0,19238305.0,417335.0,291246.0,1227607.0,583364.0,1456430.0,30683126.0
325,242965.0,32592918.0,409851.0,260137.0,1233984.0,675061.0,1804641.0,40322500.0
326,233151.0,21050265.0,378734.0,251358.0,1202259.0,673604.0,1792964.0,41713167.0
327,231563.0,21937249.0,348481.0,199263.0,1103895.0,683092.0,1579734.0,31174055.0
328,243244.0,36813512.0,358771.0,90829.0,1137645.0,766931.0,1597014.0,13002272.0
329,252483.0,23231497.0,402638.0,41643.0,1509252.0,1110278.0,1706149.0,5500107.0
330,254146.0,19880489.0,447690.0,18060.0,1728237.0,1415312.0,1919804.0,2640531.0
331,267692.0,32873694.0,422362.0,7647.0,2052306.0,1448285.0,1498428.0,1502418.0
332,271499.0,18799802.0,255313.0,3625.0,1757277.0,1178798.0,858623.0,1096257.0
333,258917.0,11259893.0,79421.0,8434.0,910501.0,500604.0,404574.0,884822.0
334,250677.0,16634094.0,57234.0,26208.0,485261.0,391230.0,226172.0,1521368.0
335,219839.0,8107625.0,43240.0,53787.0,312207.0,309350.0,131753.0,2593720.0
336,182681.0,6916545.0,28003.0,105252.0,153957.0,199463.0,83029.0,5983462.0
337,140833.0,13600349.0,16043.0,109266.0,82471.0,128925.0,77530.0,12917767.0
338,129184.0,6817730.0,19202.0,150550.0,68591.0,122591.0,128268.0,18319142.0
339,122519.0,8460960.0,30246.0,193185.0,67052.0,147826.0,169839.0,19639036.0
340,129333.0,13758698.0,70973.0,247711.0,106355.0,231416.0,246051.0,14618147.0
341,176949.0,9141905.0,319986.0,479542.0,425664.0,1013241.0,606388.0,20368008.0
342,147854.0,9962007.0,272061.0,294911.0,286253.0,588000.0,749520.0,21489791.0
343,149917.0,21083988.0,176494.0,152095.0,422189.0,528029.0,799243.0,20070548.0
344,169801.0,15207983.0,240364.0,140780.0,738035.0,676094.0,856897.0,33956413.0
345,197045.0,13917307.0,260728.0,134361.0,1003942.0,638116.0,664772.0,33169298.0
346,230287.0,25679642.0,249943.0,121252.0,937479.0,611885.0,634559.0,14439000.0
347,251683.0,13971176.0,285313.0,131412.0,1019004.0,751092.0,895993.0,16418846.0
348,258160.0,14119827.0,315091.0,196671.0,1084252.0,992124.0,1159019.0,22742528.0
349,249448.0,24414826.0,310246.0,138953.0,972517.0,860550.0,1272217.0,28792702.0
350,247787.0,13565542.0,272681.0,164763.0,861956.0,611980.0,1172056.0,38276560.0
351,232320.0,13978505.0,259948.0,157246.0,684590.0,581156.0,962614.0,49358432.0
352,231561.0,22466641.0,220723.0,62988.0,658790.0,494095.0,791689.0,18172987.0
353,246666.0,12223797.0,213944.0,27898.0,816124.0,652883.0,679722.0,9351783.0
354,254555.0,11629363.0,249473.0,16795.0,1230607.0,791006.0,711033.0,11459678.0
355,263878.0,23297122.0,239344.0,4907.0,1694789.0,892378.0,743018.0,2729664.0
356,282034.0,12054958.0,145327.0,2638.0,1750656.0,749014.0,758780.0,1687094.0
357,273253.0,7738225.0,65570.0,6418.0,1078310.0,418630.0,394854.0,1098890.0
358,235883.0,13562150.0,22566.0,7492.0,326930.0,129818.0,159162.0,1448296.0
359,185629.0,4715661.0,6428.0,13481.0,88851.0,38573.0,57785.0,2515124.0
360,141207.0,3623390.0,2566.0,36456.0,25428.0,14749.0,34072.0,5978982.0
361,110255.0,7585189.0,1702.0,46038.0,13083.0,7468.0,26238.0,8524678.0
362,91743.0,3241064.0,1466.0,68339.0,8310.0,5452.0,33604.0,16543943.0
363,82248.0,3895345.0,2520.0,100055.0,5100.0,5384.0,54329.0,20233923.0
364,91172.0,7618696.0,6685.0,96740.0,8569.0,11961.0,91567.0,18116111.0
365,106155.0,3931944.0,22565.0,116904.0,20285.0,28041.0,255313.0,21136854.0
366,132395.0,4339302.0,58914.0,137967.0,81578.0,85301.0,416268.0,23535635.0
367,157421.0,12595705.0,107849.0,112851.0,270470.0,203033.0,636751.0,24991976.0
368,186142.0,7291990.0,177144.0,104120.0,617255.0,611929.0,1001719.0,24192259.0
369,213278.0,7753644.0,221121.0,122639.0,926840.0,398392.0,1312031.0,19486060.0
370,248874.0,17669473.0,251995.0,101533.0,1045542.0,475207.0,1920875.0,17212102.0
371,256330.0,9077013.0,246054.0,142133.0,1213421.0,443045.0,1905572.0,19964553.0
372,254027.0,10484266.0,255642.0,189993.0,1253707.0,475710.0,1986358.0,29788632.0
373,245854.0,22779445.0,248009.0,233888.0,1430382.0,526598.0,1220561.0,40343546.0
374,243305.0,15839078.0,262141.0,152142.0,1457377.0,603909.0,1290971.0,41345190.0
375,238670.0,15631527.0,272319.0,139299.0,1269325.0,670252.0,1172251.0,34597398.0
376,244482.0,24459517.0,283094.0,52755.0,1067746.0,631042.0,991339.0,21075353.0
377,262976.0,13722415.0,306749.0,27245.0,1231604.0,830983.0,793282.0,12017502.0
378,265363.0,10493177.0,346149.0,20790.0,1612078.0,1615107.0,876456.0,4090404.0
379,274247.0,22549718.0,359809.0,7329.0,2019026.0,1088507.0,964659.0,2096148.0
380,280650.0,11895907.0,284769.0,5097.0,1912983.0,872349.0,810827.0,1429447.0
381,263456.0,8369649.0,134350.0,9534.0,1603615.0,478640.0,556076.0,1209295.0
382,221255.0,12546098.0,41980.0,9683.0,597377.0,179525.0,231237.0,1433246.0
383,178588.0,5085004.0,13425.0,17834.0,120153.0,69859.0,110888.0,2282669.0
384,139125.0,3827980.0,5316.0,47870.0,39749.0,23729.0,51866.0,4679001.0
385,117226.0,7143516.0,2335.0,54129.0,20371.0,12153.0,34820.0,9564611.0
386,105074.0,3511429.0,2644.0,81818.0,11682.0,8578.0,39441.0,16635866.0
387,91549.0,2698821.0,4176.0,114050.0,5010.0,6979.0,57770.0,19913661.0
388,98051.0,7608681.0,13543.0,109042.0,9106.0,11374.0,86634.0,18191790.0
389,128192.0,3984161.0,43725.0,138211.0,20030.0,30525.0,141029.0,21975905.0
390,136322.0,4168093.0,105905.0,217075.0,108077.0,104241.0,391878.0,24250786.0
391,160740.0,14472263.0,176511.0,230696.0,313922.0,330502.0,615527.0,25775432.0
392,231593.0,10628040.0,270316.0,193232.0,752920.0,623720.0,943888.0,27014958.0
393,235921.0,11944703.0,329200.0,220922.0,1171101.0,784407.0,1353718.0,24572856.0
394,251672.0,25390743.0,364950.0,243090.0,1361182.0,826155.0,1530635.0,21399467.0
395,259241.0,14870212.0,421829.0,315310.0,1515644.0,1120884.0,1508317.0,25243260.0
396,257399.0,12579803.0,459367.0,503058.0,1474640.0,976820.0,1663486.0,37522486.0
397,258013.0,24832376.0,480682.0,582746.0,1650809.0,974809.0,1888861.0,51046322.0
398,260696.0,16625579.0,447116.0,368721.0,1627650.0,1347395.0,1747409.0,56099115.0
399,259687.0,18000124.0,496275.0,212238.0,1642918.0,1015472.0,1561210.0,38584742.0
400,258022.0,30948949.0,551610.0,87383.0,1549082.0,1250874.0,1427633.0,16952375.0
401,264131.0,17205028.0,499040.0,36672.0,2080856.0,1357586.0,1343578.0,6878022.0
402,266008.0,18900268.0,552643.0,21313.0,2759102.0,1694140.0,1359286.0,3118966.0
403,291819.0,31018869.0,485733.0,5279.0,2927561.0,1786279.0,1268174.0,1762891.0
404,290044.0,18166682.0,288112.0,3599.0,2629236.0,1345298.0,978548.0,1351497.0
405,270962.0,10389378.0,90335.0,8297.0,1005526.0,551049.0,494951.0,1123223.0
406,217886.0,12129084.0,25597.0,11542.0,221985.0,158825.0,187683.0,1450229.0
407,172631.0,4595867.0,5668.0,21626.0,49304.0,37069.0,64622.0,2176786.0
408,126126.0,3754061.0,2616.0,50862.0,18873.0,18647.0,36665.0,5279090.0
409,106714.0,7422696.0,1708.0,69765.0,11592.0,11039.0,32820.0,12037718.0
410,98856.0,3167472.0,1985.0,98698.0,7836.0,10350.0,53609.0,18268775.0
411,98834.0,4297709.0,5425.0,143062.0,6214.0,14000.0,81881.0,20411283.0
412,113566.0,9737980.0,17484.0,159872.0,16683.0,28811.0,124878.0,15433952.0
413,133531.0,6236481.0,48256.0,178801.0,71416.0,73756.0,208157.0,18932403.0
414,149778.0,8653109.0,140337.0,282460.0,350252.0,324314.0,705826.0,21764338.0
415,173168.0,22896942.0,210955.0,283019.0,1504732.0,709357.0,913859.0,25228694.0
416,218136.0,15838469.0,327767.0,278513.0,1676240.0,1183925.0,1000946.0,26706860.0
417,234427.0,14074830.0,380389.0,261097.0,2212726.0,927658.0,930673.0,22463289.0
418,235357.0,24639348.0,395984.0,216243.0,1843667.0,944260.0,1246206.0,18115627.0
419,248743.0,16649647.0,464535.0,320462.0,2389626.0,1125462.0,1337158.0,22395964.0
420,258766.0,17875456.0,446342.0,420001.0,2557492.0,1074017.0,1560631.0,33045750.0
421,262906.0,34492165.0,633692.0,414203.0,2451664.0,968553.0,2147247.0,44208366.0
422,251566.0,22341783.0,628413.0,332523.0,2397034.0,821260.0,1780010.0,44144675.0
423,252027.0,25689341.0,571443.0,250305.0,1784717.0,770132.0,1267568.0,30665161.0
424,258677.0,31675636.0,501489.0,105270.0,1635479.0,801655.0,959265.0,13213429.0
425,272820.0,17862325.0,522444.0,54696.0,2374809.0,935321.0,852354.0,5771718.0
426,283682.0,21834298.0,642724.0,20646.0,2832601.0,1047187.0,881681.0,3007260.0
427,290506.0,31853801.0,422461.0,8986.0,2785709.0,1206668.0,812674.0,1748732.0
428,288672.0,15787350.0,230267.0,4102.0,1966106.0,912778.0,719670.0,506417.0
429,262036.0,10638093.0,76948.0,11742.0,866907.0,390583.0,468487.0,373518.0
430,218456.0,13795853.0,19698.0,14767.0,194454.0,122773.0,199577.0,1769825.0
431,169836.0,5510418.0,5120.0,29567.0,50417.0,47718.0,76351.0,3368515.0
432,126442.0,5347762.0,2531.0,67879.0,17565.0,18609.0,34566.0,7643960.0
433,104282.0,11393060.0,2122.0,77150.0,15744.0,13153.0,32877.0,15519427.0
434,93563.0,4740570.0,2392.0,104029.0,10660.0,10311.0,61025.0,19695216.0
435,92000.0,4845878.0,6024.0,113926.0,7714.0,12107.0,70527.0,20173602.0
436,103313.0,18380657.0,19631.0,137557.0,17776.0,29453.0,98071.0,16043213.0
437,132967.0,9452836.0,54341.0,158663.0,66571.0,95613.0,126974.0,18924802.0
438,154581.0,11200638.0,143771.0,196330.0,324215.0,328602.0,384721.0,13804533.0
439,188908.0,22558121.0,240004.0,186521.0,1213172.0,708772.0,793056.0,6651621.0
440,225309.0,16281586.0,274540.0,205660.0,1612139.0,982271.0,1181404.0,7820985.0
441,229528.0,15155383.0,307256.0,210095.0,2330416.0,875083.0,1640672.0,7443678.0
442,252363.0,29444107.0,302963.0,196436.0,1810055.0,915785.0,2091726.0,5428454.0
443,256030.0,16747530.0,351238.0,257348.0,2316582.0,1471313.0,2126117.0,7153216.0
444,255861.0,19477359.0,387731.0,370832.0,2344398.0,1054986.0,2358125.0,10508236.0
445,254729.0,48350860.0,404051.0,316478.0,2240126.0,1011330.0,2612061.0,15734358.0
446,253261.0,57803829.0,392710.0,329480.0,2232296.0,2353947.0,2502200.0,15982746.0
447,255188.0,28751766.0,370700.0,216964.0,1696610.0,850006.0,1855456.0,9800316.0
448,257037.0,34531963.0,369159.0,81933.0,1575716.0,863912.0,1845210.0,5759111.0
449,281574.0,51471552.0,373332.0,33022.0,2090521.0,1012365.0,1246764.0,3085065.0
450,282554.0,96255857.0,446649.0,17121.0,2774627.0,1260430.0,1458516.0,1457975.0
451,292983.0,68876584.0,437562.0,5657.0,3410338.0,1539507.0,1231826.0,829852.0
452,292503.0,81314847.0,274444.0,3251.0,2754117.0,1091889.0,1064487.0,678029.0
453,265122.0,121707592.0,101252.0,10421.0,995654.0,385236.0,455191.0,605986.0
454,215262.0,146744142.0,22640.0,12024.0,233891.0,123266.0,181771.0,543513.0
455,169822.0,33171924.0,6414.0,23826.0,52838.0,35318.0,74981.0,761051.0
456,130764.0,3272422.0,3026.0,57367.0,19571.0,15026.0,35228.0,1472664.0
457,101851.0,6891514.0,1928.0,64367.0,10586.0,7516.0,39742.0,3316880.0
458,93472.0,3228804.0,2152.0,83188.0,8572.0,6929.0,82155.0,4990758.0
459,87696.0,2611379.0,5647.0,106505.0,6994.0,9441.0,96858.0,5589252.0
460,98327.0,7539698.0,17301.0,131179.0,18608.0,23250.0,157867.0,4299936.0
461,114785.0,4285223.0,54392.0,152150.0,64556.0,64330.0,225349.0,5333129.0
462,147364.0,6651900.0,154749.0,185954.0,331623.0,307480.0,547267.0,6581657.0
463,187407.0,20104774.0,215690.0,175629.0,1217938.0,629192.0,891119.0,7217335.0
464,239505.0,14445555.0,285891.0,167798.0,1548718.0,855568.0,968364.0,7471570.0
465,226776.0,18251682.0,297261.0,161711.0,2060633.0,803557.0,986359.0,6729017.0
466,244911.0,30570810.0,283590.0,149162.0,1689544.0,831356.0,1301054.0,5102846.0
467,248596.0,14440509.0,325060.0,205293.0,2200905.0,1008628.0,1506449.0,6634540.0
468,240668.0,14306303.0,360559.0,332974.0,2315461.0,888149.0,1750732.0,13422251.0
469,244996.0,32027501.0,362041.0,269535.0,2300677.0,803094.0,2763366.0,14930872.0
470,241435.0,19200982.0,329585.0,241280.0,1928340.0,748804.0,2290601.0,14262098.0
471,280194.0,17622977.0,339527.0,168953.0,1395414.0,696714.0,1850177.0,11166114.0
472,269672.0,32553909.0,324430.0,64875.0,1249652.0,708270.0,1657655.0,6045662.0
473,254386.0,19429898.0,349002.0,28661.0,1793145.0,804763.0,1769376.0,3289913.0
474,263377.0,17806698.0,413794.0,15997.0,2202137.0,1020230.0,1726962.0,1927307.0
475,279741.0,30983896.0,384261.0,6672.0,2597100.0,1197752.0,1479316.0,1065036.0
476,282106.0,14744954.0,226449.0,3951.0,2109106.0,914421.0,1085901.0,591980.0
477,255604.0,11885807.0,74148.0,9481.0,964959.0,331270.0,579825.0,450659.0
478,223698.0,14752551.0,19589.0,13488.0,194407.0,93819.0,182619.0,554547.0
479,177259.0,5818018.0,5604.0,24310.0,44659.0,46037.0,67017.0,612720.0
480,153531.0,4823506.0,20334.0,98825.0,46246.0,76373.0,63518.0,1590336.0
481,127660.0,9263596.0,76348.0,125319.0,31409.0,55448.0,53443.0,3356839.0
482,117998.0,4578358.0,100961.0,142930.0,29816.0,53235.0,99754.0,4845426.0
483,113158.0,6957002.0,133764.0,160791.0,30030.0,57450.0,115363.0,5670033.0
484,124865.0,11705851.0,217227.0,177931.0,52474.0,104006.0,179333.0,3654936.0
485,135957.0,7961906.0,106779.0,189159.0,150687.0,212923.0,320696.0,4467451.0
486,161989.0,10564139.0,233229.0,250507.0,585995.0,654105.0,794192.0,5092089.0
487,200178.0,28452807.0,515217.0,201028.0,1548107.0,1071195.0,1079048.0,5188208.0
488,211349.0,20900883.0,504230.0,219565.0,1793793.0,1341795.0,1211895.0,5899838.0
489,225632.0,19972817.0,418777.0,233306.0,2290068.0,1201634.0,1111040.0,5619503.0
490,253926.0,35843071.0,440334.0,212554.0,1792744.0,1254187.0,1489944.0,4221162.0
491,257311.0,23972799.0,447095.0,279566.0,2212115.0,1558296.0,1933768.0,5150155.0
492,245385.0,23198017.0,492048.0,352444.0,2155433.0,1405317.0,2184958.0,7807617.0
493,244952.0,39591915.0,459764.0,306769.0,1981690.0,1152372.0,2735614.0,10510214.0
494,240506.0,23920108.0,445338.0,266938.0,1757456.0,1074440.0,2634018.0,11636704.0
495,226017.0,26984800.0,455419.0,190852.0,1477813.0,997325.0,1815311.0,8369142.0
496,258628.0,42960145.0,662789.0,166220.0,1899565.0,1629252.0,1827321.0,5548243.0
497,281618.0,26967520.0,764310.0,84082.0,2292202.0,1877157.0,1970019.0,2540714.0
498,244840.0,22045421.0,551303.0,16342.0,1949085.0,1216678.0,1790466.0,976284.0
499,256818.0,30806578.0,485451.0,9399.0,2842675.0,1849331.0,1852253.0,543484.0
500,273341.0,16813305.0,280035.0,4767.0,2235879.0,1204502.0,1177575.0,211117.0
501,260866.0,11073074.0,104122.0,10955.0,908566.0,571231.0,521648.0,136004.0
502,220654.0,13322570.0,22393.0,17114.0,178773.0,169678.0,183493.0,135802.0
503,186665.0,5469551.0,6451.0,21855.0,44803.0,60138.0,64542.0,233236.0
504,144421.0,3950745.0,2830.0,54676.0,19131.0,29647.0,31988.0,675142.0
505,114588.0,8680535.0,2215.0,61883.0,10406.0,17248.0,30964.0,1741726.0
506,97884.0,3940604.0,2580.0,85797.0,8721.0,17690.0,71824.0,2909699.0
507,90024.0,3180450.0,5523.0,114939.0,8612.0,21564.0,89997.0,3218830.0
508,92223.0,8974948.0,17194.0,112095.0,16917.0,51277.0,151418.0,2330462.0
509,104403.0,5713853.0,46613.0,123875.0,70245.0,116470.0,292191.0,3013936.0
510,126668.0,8575294.0,122988.0,176792.0,338943.0,481603.0,596252.0,3891068.0
511,151502.0,19927842.0,186730.0,135120.0,1112952.0,802261.0,889649.0,3749020.0
512,169853.0,13489942.0,249372.0,141429.0,1307799.0,1125595.0,949504.0,4002022.0
513,188086.0,12298800.0,260745.0,144482.0,1535534.0,978963.0,753734.0,3705979.0
514,214488.0,21350822.0,264917.0,124727.0,1127979.0,793034.0,862266.0,2595012.0
515,255217.0,11819002.0,274729.0,125196.0,1294250.0,945358.0,1272032.0,3337799.0
516,240250.0,11979894.0,286798.0,161581.0,1232159.0,724684.0,1323079.0,5835714.0
517,245372.0,24366060.0,275824.0,135914.0,1044295.0,695591.0,1565393.0,8355120.0
518,246361.0,14578168.0,274170.0,152440.0,830534.0,681630.0,1378612.0,9693087.0
519,242556.0,12835793.0,250957.0,119611.0,599745.0,630584.0,980910.0,8551061.0
520,226813.0,21081311.0,224694.0,47763.0,576398.0,617306.0,787515.0,4926021.0
521,245917.0,10764011.0,228027.0,21465.0,744818.0,762742.0,665447.0,2082615.0
522,254132.0,10865079.0,238230.0,13700.0,1154630.0,881987.0,688973.0,850195.0
523,266048.0,20538254.0,238547.0,4454.0,1287532.0,860661.0,843051.0,404612.0
524,269634.0,12497707.0,198572.0,3562.0,1304455.0,743752.0,866436.0,232439.0
525,268698.0,8834719.0,76899.0,13765.0,832426.0,429083.0,589707.0,154426.0
526,227996.0,12833870.0,23212.0,9163.0,245576.0,211509.0,209754.0,160376.0
527,186627.0,4698291.0,6647.0,15497.0,64295.0,63288.0,78306.0,268508.0
528,144858.0,3460668.0,2775.0,48096.0,22102.0,20193.0,35298.0,591782.0
529,113652.0,6701448.0,1643.0,53343.0,10767.0,14072.0,31997.0,1204661.0
530,98953.0,2654515.0,1502.0,77056.0,7157.0,12284.0,50106.0,2175445.0
531,83426.0,2182271.0,2690.0,106527.0,5278.0,7323.0,71250.0,3280356.0
532,90718.0,6335676.0,7947.0,84080.0,8370.0,13010.0,109871.0,3338093.0
533,98874.0,3063514.0,23372.0,94288.0,24399.0,35166.0,187556.0,4221757.0
534,123166.0,4666497.0,56096.0,132358.0,89534.0,95841.0,449304.0,4795812.0
535,159919.0,13048454.0,111616.0,109804.0,268643.0,251212.0,795373.0,5018194.0
536,181029.0,7872424.0,204467.0,102898.0,501301.0,547302.0,1086828.0,5319404.0
537,202393.0,8348260.0,289719.0,114597.0,678895.0,390456.0,1228925.0,5103548.0
538,229088.0,16467060.0,298811.0,93974.0,718558.0,433153.0,1315008.0,3866922.0
539,255893.0,9868001.0,317338.0,139977.0,746318.0,472190.0,1400931.0,5034409.0
540,242185.0,9050015.0,305940.0,190884.0,819891.0,471196.0,1444347.0,7592574.0
541,244294.0,27787581.0,274077.0,196911.0,804573.0,504141.0,1635296.0,10282739.0
542,243636.0,14359046.0,264953.0,165701.0,816415.0,508158.0,1607175.0,12064230.0
543,231569.0,12283336.0,262220.0,111973.0,840877.0,592271.0,1400788.0,10966518.0
544,230000.0,22844216.0,247162.0,47136.0,820637.0,625733.0,1057269.0,6974119.0
545,245228.0,12901451.0,256328.0,19151.0,980417.0,731172.0,854951.0,3117038.0
546,247868.0,10986577.0,301272.0,12217.0,1446916.0,921738.0,852157.0,1154205.0
547,263886.0,23265867.0,367082.0,6476.0,2075713.0,1391037.0,863387.0,426349.0
548,266150.0,10322944.0,365062.0,3625.0,2499808.0,1968269.0,990781.0,221560.0
549,252086.0,6173301.0,174178.0,6330.0,1687877.0,1101601.0,677636.0,138450.0
550,211162.0,10189938.0,43500.0,6694.0,480612.0,329480.0,292253.0,124780.0
551,209185.0,4926402.0,20747.0,15336.0,193596.0,362612.0,128831.0,204671.0
552,134815.0,3710981.0,5637.0,40896.0,42198.0,58113.0,61452.0,434591.0
553,109991.0,7497817.0,2593.0,52258.0,22128.0,25632.0,44330.0,1074808.0
554,98140.0,3459343.0,2257.0,70859.0,14183.0,13492.0,58820.0,2338922.0
555,87949.0,2691805.0,2771.0,92405.0,7463.0,11789.0,101210.0,3517533.0
556,91876.0,5973435.0,7404.0,81861.0,11790.0,11369.0,135088.0,3599788.0
557,109366.0,2864576.0,25189.0,118977.0,28060.0,27489.0,221194.0,4560242.0
558,130429.0,3412525.0,73677.0,159129.0,119300.0,92448.0,457166.0,5376948.0
559,163625.0,13176252.0,146284.0,149750.0,393887.0,285560.0,823454.0,6088557.0
560,188366.0,9481022.0,230587.0,121258.0,753552.0,498952.0,1840160.0,6487835.0
561,226373.0,9738860.0,294406.0,139814.0,993958.0,647235.0,2340499.0,7627598.0
562,229362.0,19226593.0,283814.0,138354.0,963701.0,732746.0,1790363.0,6818014.0
563,237410.0,11975164.0,306259.0,190527.0,906297.0,768968.0,1607427.0,7820882.0
564,237661.0,11413681.0,314230.0,240086.0,920160.0,733852.0,1809105.0,11196291.0
565,235697.0,24329215.0,298290.0,295876.0,889738.0,787036.0,1845527.0,13993832.0
566,247589.0,16245774.0,442291.0,253840.0,998000.0,936295.0,1879294.0,18214371.0
567,231424.0,14832899.0,349307.0,155524.0,844697.0,1640147.0,1555503.0,14228643.0
568,238242.0,26420719.0,347795.0,67071.0,830805.0,1120212.0,1284544.0,7377725.0
569,243904.0,15439336.0,402074.0,29658.0,1186695.0,1256259.0,1030121.0,3211282.0
570,258822.0,12848397.0,456901.0,15610.0,1521717.0,1516141.0,1045885.0,1457400.0
571,272824.0,23062784.0,480096.0,5068.0,1940106.0,1519652.0,1198088.0,659727.0
572,269561.0,12088517.0,378725.0,3671.0,2050522.0,1071636.0,933150.0,390611.0
573,259211.0,8309261.0,162462.0,7975.0,1239290.0,457770.0,537419.0,296582.0
574,224359.0,11997815.0,53504.0,8328.0,378532.0,148295.0,238247.0,254689.0
575,169662.0,4005849.0,13942.0,16385.0,95778.0,47526.0,82732.0,254791.0
576,128931.0,3069346.0,4198.0,49496.0,32914.0,22338.0,40002.0,856422.0
